"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"故障","1","","","",""
"设备会","1","","","",""
"万一","1","","","",""
"更换","1","","","",""
"气味","1","","","",""
"书皮","1","","","",""
"翻翻","1","","","",""
"突","1","","","",""
"显出","1","","","",""
"自动","1","","","",""
"百分比","1","","","",""
"预计","1","","","",""
"技术类","1","","","",""
"代码","1","","","",""
"回头","1","","","",""
"多次","1","","","",""
"非技术","1","","","",""
"坑","1","","","",""
"该买","1","","","",""
"兑换","1","","","",""
"充值","1","","","",""
"币","1","","","",""
"互","1","","","",""
"签到","1","","","",""
"负重","1","","","",""
"书节","1","","","",""
"上边","1","","","",""
"词典","1","","","",""
"线","1","","","",""
"眼镜","1","","","",""
"辐射","1","","","",""
"书香气","1","","","",""
"羁","1","","","",""
"羁​","1","","","",""
"学历","1","","","",""
"两者","1","","","",""
"强正","1","","","",""
"弱相关","1","","","",""
"关联性","1","","","",""
"早餐店","1","","","",""
"炒粉","1","","","",""
"实战","1","","","",""
"油","1","","","",""
"盐","1","","","",""
"粉","1","","","",""
"口味","1","","","",""
"疯狂","1","","","",""
"两回事","1","","","",""
"再说","1","","","",""
"正规","1","","","",""
"挑书","1","","","",""
"查评分","1","","","",""
"点开","1","","","",""
"费曼","1","","","",""
"内化","1","","","",""
"分为","1","","","",""
"经理","1","","","",""
"解析","1","","","",""
"瞬间","1","","","",""
"随处","1","","","",""
"漫游","1","","","",""
"虫","1","","","",""
"适用","1","","","",""
"啥用","1","","","",""
"没意思","1","","","",""
"图集","1","","","",""
"刘佩琦","1","","","",""
"闭馆","1","","","",""
"服务机","1","","","",""
"海南","1","","","",""
"三亚","1","","","",""
"街头","1","","","",""
"铺开","1","","","",""
"月份","1","","","",""
"建造","1","","","",""
"川北巷","1","","","",""
"其间","1","","","",""
"过路","1","","","",""
"路段","1","","","",""
"散步","1","","","",""
"海螺","1","","","",""
"馨苑","1","","","",""
"女士","1","","","",""
"架位号","1","","","",""
"生意经营者","1","","","",""
"上什","1","","","",""
"走访","1","","","",""
"小伙","1","","","",""
"馆长","1","","","",""
"麦争鸣","1","","","",""
"借阅量","1","","","",""
"原先","1","","","",""
"看书怎","1","","","",""
"妨养","1","","","",""
"起床","1","","","",""
"积少成多","1","","","",""
"噢","1","","","",""
"介质","1","","","",""
"声书","1","","","",""
"长途路","1","","","",""
"一鼓作气","1","","","",""
"拖拖拉拉","1","","","",""
"全神贯注","1","","","",""
"飞跃式","1","","","",""
"搭","1","","","",""
"要点","1","","","",""
"书悦","1","","","",""
"泻","1","","","",""
"伙伴","1","","","",""
"儿会","1","","","",""
"不止","1","","","",""
"考察书","1","","","",""
"侧面","1","","","",""
"求知欲","1","","","",""
"考察者","1","","","",""
"契合度","1","","","",""
"偏偏","1","","","",""
"此次","1","","","",""
"精益创业实战","1","","","",""
"前前后后","1","","","",""
"一共","1","","","",""
"弥漫","1","","","",""
"股","1","","","",""
"快餐","1","","","",""
"扣分","1","","","",""
"照样","1","","","",""
"留下","1","","","",""
"博得","1","","","",""
"虚","1","","","",""
"讲讲","1","","","",""
"背网","1","","","",""
"可取","1","","","",""
"露馅","1","","","",""
"抽点","1","","","",""
"防面","1","","","",""
"试官","1","","","",""
"无话可说","1","","","",""
"简历","1","","","",""
"不仅仅","1","","","",""
"职帝","1","","","",""
"求职","1","","","",""
"归原作者","1","","","",""
"生意人","1","","","",""
"抛开","1","","","",""
"书页","1","","","",""
"翻动","1","","","",""
"越过","1","","","",""
"逃遁","1","","","",""
"逃离","1","","","",""
"公分","1","","","",""
"母","1","","","",""
"和平面","1","","","",""
"处在","1","","","",""
"羞愧","1","","","",""
"反省力","1","","","",""
"积","1","","","",""
"阅读榜","1","","","",""
"无可指摘","1","","","",""
"甚至于","1","","","",""
"地位","1","","","",""
"十六","1","","","",""
"古腾堡","1","","","",""
"革命","1","","","",""
"工匠","1","","","",""
"律师","1","","","",""
"神职","1","","","",""
"若干","1","","","",""
"醒","1","","","",""
"负罪感","1","","","",""
"现世","1","","","",""
"奋斗","1","","","",""
"「有闲阶级","1","","","",""
"换句话说","1","","","",""
"冲动","1","","","",""
"无所知」","1","","","",""
"原谅","1","","","",""
"俄狄浦斯王","1","","","",""
"梗","1","","","",""
"系统化","1","","","",""
"强力","1","","","",""
"稳固","1","","","",""
"生成","1","","","",""
"专属于","1","","","",""
"话语","1","","","",""
"得以","1","","","",""
"审视","1","","","",""
"合理性","1","","","",""
"替换","1","","","",""
"终极目","1","","","",""
"班长","1","","","",""
"直言","1","","","",""
"看得出","1","","","",""
"究","1","","","",""
"辈子","1","","","",""
"来了哪些","1","","","",""
"一带","1","","","",""
"梗概","1","","","",""
"探寻","1","","","",""
"一时","1","","","",""
"阅读式","1","","","",""
"即时","1","","","",""
"智","1","","","",""
"晦涩","1","","","",""
"笨拙","1","","","",""
"品酒","1","","","",""
"品茶","1","","","",""
"小口","1","","","",""
"品","1","","","",""
"茶里","1","","","",""
"味","1","","","",""
"相通","1","","","",""
"更何况","1","","","",""
"便捷","1","","","",""
"困惑","1","","","",""
"相应","1","","","",""
"在内","1","","","",""
"古诗","1","","","",""
"君","1","","","",""
"负好","1","","","",""
"数码","1","","","",""
"大暴龙","1","","","",""
"疫情","1","","","",""
"盘点","1","","","",""
"湛庐","1","","","",""
"主","1","","","",""
"未能","1","","","",""
"极力","1","","","",""
"负面","1","","","",""
"中间","1","","","",""
"高雁鹏","1","","","",""
"超级思考训练营","1","","","",""
"复盘","1","","","",""
"依次","1","","","",""
"佳作","1","","","",""
"口碑","1","","","",""
"一目了然","1","","","",""
"怪","1","","","",""
"无论如何","1","","","",""
"自吹自擂","1","","","",""
"突破","1","","","",""
"颠覆性","1","","","",""
"废书","1","","","",""
"用处","1","","","",""
"莫名其妙","1","","","",""
"吐槽","1","","","",""
"加减乘除","1","","","",""
"转述","1","","","",""
"推理","1","","","",""
"迸发","1","","","",""
"快餐书","1","","","",""
"营养书","1","","","",""
"最好","1","","","",""
"思考营","1","","","",""
"手记","1","","","",""
"原创","1","","","",""
"改","1","","","",""
"熟练","1","","","",""
"记忆法","1","","","",""
"暗暗","1","","","",""
"看书记","1","","","",""
"科学观","1","","","",""
"吃透","1","","","",""
"解个","1","","","",""
"迷语文","1","","","",""
"语文迷","1","","","",""
"做人","1","","","",""
"郁","1","","","",""
"决定性","1","","","",""
"只顾","1","","","",""
"精","1","","","",""
"杂","1","","","",""
"陪读","1","","","",""
"染","1","","","",""
"提示","1","","","",""
"放慢","1","","","",""
"语调","1","","","",""
"械地","1","","","",""
"认","1","","","",""
"一个个","1","","","",""
"单独","1","","","",""
"用法","1","","","",""
"长们","1","","","",""
"最先","1","","","",""
"双方","1","","","",""
"感动","1","","","",""
"强记课","1","","","",""
"析边","1","","","",""
"现今","1","","","",""
"紧缩","1","","","",""
"开学","1","","","",""
"寄语","1","","","",""
"唐高祖","1","","","",""
"李渊","1","","","",""
"大小多少","1","","","",""
"语","1","","","",""
"文迷","1","","","",""
"宗旨","1","","","",""
"诚信","1","","","",""
"正直","1","","","",""
"群策群力","1","","","",""
"愿景","1","","","",""
"浸润","1","","","",""
"艺术馆","1","","","",""
"动态","1","","","",""
"说情绪","1","","","",""
"较为","1","","","",""
"冷静","1","","","",""
"知识面","1","","","",""
"宽广","1","","","",""
"识字量","1","","","",""
"科学业","1","","","",""
"婴幼儿","1","","","",""
"简练","1","","","",""
"偏移","1","","","",""
"寓意","1","","","",""
"讲解","1","","","",""
"次要","1","","","",""
"十万","1","","","",""
"科普性","1","","","",""
"侧重","1","","","",""
"迷恋","1","","","",""
"汽","1","","","",""
"构造","1","","","",""
"图画书","1","","","",""
"定某","1","","","",""
"种规","1","","","",""
"打折扣","1","","","",""
"讨厌","1","","","",""
"表演出","1","","","",""
"白雪公主","1","","","",""
"韵味","1","","","",""
"学说","1","","","",""
"善良","1","","","",""
"轻易","1","","","",""
"书面","1","","","",""
"关键期","1","","","",""
"高尚","1","","","",""
"种子","1","","","",""
"纲要","1","","","",""
"试行","1","","","",""
"长期以","1","","","",""
"德育","1","","","",""
"弱化","1","","","",""
"忽略","1","","","",""
"本体","1","","","",""
"美化人","1","","","",""
"理念","1","","","",""
"非智力","1","","","",""
"契合","1","","","",""
"机械","1","","","",""
"轻视","1","","","",""
"千","1","","","",""
"三字经","1","","","",""
"弟子规","1","","","",""
"童话","1","","","",""
"润泽","1","","","",""
"明智","1","","","",""
"饱","1","","","",""
"暖","1","","","",""
"卧室","1","","","",""
"该项","1","","","",""
"支出","1","","","",""
"利诺斯","1","","","",""
"研究员","1","","","",""
"钦利斯","1","","","",""
"布朗","1","","","",""
"共同点","1","","","",""
"一旁","1","","","",""
"表扬","1","","","",""
"自豪","1","","","",""
"愿望","1","","","",""
"必象","1","","","",""
"尊重","1","","","",""
"自尊心","1","","","",""
"玩儿","1","","","",""
"怀抱","1","","","",""
"安全感","1","","","",""
"有利","1","","","",""
"心智","1","","","",""
"天性","1","","","",""
"职","1","","","",""
"不用","1","","","",""
"不言而喻","1","","","",""
"婴儿期","1","","","",""
"增广","1","","","",""
"强记","1","","","",""
"课文","1","","","",""
"色泽","1","","","",""
"艳丽","1","","","",""
"功","1","","","",""
"动手","1","","","",""
"色感","1","","","",""
"深化","1","","","",""
"元素","1","","","",""
"转入","1","","","",""
"图文并茂","1","","","",""
"多媒体","1","","","",""
"深受","1","","","",""
"引入","1","","","",""
"少儿书","1","","","",""
"报","1","","","",""
"刊","1","","","",""
"主体","1","","","",""
"全媒体","1","","","",""
"自主性","1","","","",""
"自由度","1","","","",""
"显露","1","","","",""
"着急","1","","","",""
"大图","1","","","",""
"政务","1","","","",""
"金山","1","","","",""
"新闻网","1","","","",""
"丨","1","","","",""
"陈薇婷","1","","","",""
"解梦网","1","","","",""
"签名","1","","","",""
"疑惑","1","","","",""
"演讲稿","1","","","",""
"主持词","1","","","",""
"口号","1","","","",""
"标语","1","","","",""
"述职","1","","","",""
"范文","1","","","",""
"包罗万象","1","","","",""
"阅览","1","","","",""
"失意","1","","","",""
"豁然","1","","","",""
"开朗","1","","","",""
"发愁","1","","","",""
"借鉴","1","","","",""
"取长补短","1","","","",""
"益友","1","","","",""
"智者","1","","","",""
"桥梁","1","","","",""
"高人","1","","","",""
"跌宕","1","","","",""
"激荡","1","","","",""
"症结","1","","","",""
"蕴含","1","","","",""
"差事","1","","","",""
"领略","1","","","",""
"感同身","1","","","",""
"流转","1","","","",""
"宏大","1","","","",""
"未知感","1","","","",""
"震荡","1","","","",""
"孟德斯鸠","1","","","",""
"辰光","1","","","",""
"人世间","1","","","",""
"东野圭吾","1","","","",""
"岛上书店","1","","","",""
"风筝","1","","","",""
"三体","1","","","",""
"霸道","1","","","",""
"玛丽","1","","","",""
"以什","1","","","",""
"标志","1","","","",""
"剧里","1","","","",""
"流量","1","","","",""
"腿","1","","","",""
"报名","1","","","",""
"微课","1","","","",""
"大师班","1","","","",""
"新手","1","","","",""
"层出不穷","1","","","",""
"诉苦","1","","","",""
"通乱","1","","","",""
"搜","1","","","",""
"阅读目","1","","","",""
"标","1","","","",""
"熟睡","1","","","",""
"喂奶","1","","","",""
"兴致勃勃","1","","","",""
"育儿百科","1","","","",""
"爱和自由","1","","","",""
"兴致盎然","1","","","",""
"弄清","1","","","",""
"母爱","1","","","",""
"悟性","1","","","",""
"中途","1","","","",""
"急于","1","","","",""
"亲朋","1","","","",""
"赶紧","1","","","",""
"苦练","1","","","",""
"内功","1","","","",""
"功力","1","","","",""
"抓","1","","","",""
"旨在","1","","","",""
"紧急","1","","","",""
"求知若渴","1","","","",""
"燥","1","","","",""
"写法","1","","","",""
"死板","1","","","",""
"提起","1","","","",""
"不必","1","","","",""
"从此","1","","","",""
"开挂","1","","","",""
"细化","1","","","",""
"紧密","1","","","",""
"一头","1","","","",""
"扎","1","","","",""
"通读","1","","","",""
"细读","1","","","",""
"经年累月","1","","","",""
"受教","1","","","",""
"条件","1","","","",""
"国大事","1","","","",""
"闲","1","","","",""
"熟","1","","","",""
"人类简史","1","","","",""
"引用","1","","","",""
"谈资","1","","","",""
"免得","1","","","",""
"茫然","1","","","",""
"神经元死","1","","","",""
"突触","1","","","",""
"区域","1","","","",""
"手工","1","","","",""
"继而","1","","","",""
"引申义","1","","","",""
"看图","1","","","",""
"影像","1","","","",""
"曲折","1","","","",""
"超乎","1","","","",""
"弄清人","1","","","",""
"字形","1","","","",""
"读音","1","","","",""
"相互","1","","","",""
"构建","1","","","",""
"习得性","1","","","",""
"螺","1","","","",""
"旋体","1","","","",""
"永无止境","1","","","",""
"不难想象","1","","","",""
"晚年","1","","","",""
"尔茨海","1","","","",""
"默病","1","","","",""
"类同","1","","","",""
"正常人","1","","","",""
"自洽","1","","","",""
"造就","1","","","",""
"高配版","1","","","",""
"高配","1","","","",""
"唯有","1","","","",""
"升","1","","","",""
"站队","1","","","",""
"开交","1","","","",""
"大号","1","","","",""
"前世","1","","","",""
"今生","1","","","",""
"酣畅淋漓","1","","","",""
"悄然","1","","","",""
"斋藤孝","1","","","",""
"超级阅读术","1","","","",""
"注","1","","","",""
"丛林","1","","","",""
"级别","1","","","",""
"加持","1","","","",""
"派克","1","","","",""
"首要","1","","","",""
"消除","1","","","",""
"应对","1","","","",""
"坚毅","1","","","",""
"果敢","1","","","",""
"养料","1","","","",""
"食物","1","","","",""
"维持","1","","","",""
"处于","1","","","",""
"善于","1","","","",""
"交谈","1","","","",""
"言谈","1","","","",""
"精炼","1","","","",""
"热门","1","","","",""
"集中力","1","","","",""
"心流","1","","","",""
"种族","1","","","",""
"开放思想","1","","","",""
"集网","1","","","",""
"飞剧","1","","","",""
"旅程","1","","","",""
"各种各样","1","","","",""
"入睡","1","","","",""
"赶走","1","","","",""
"妨碍","1","","","",""
"亮光会","1","","","",""
"信号","1","","","",""
"界","1","","","",""
"博大","1","","","",""
"抵达","1","","","",""
"泰戈尔","1","","","",""
"脚","1","","","",""
"不了的","1","","","",""
"拨开","1","","","",""
"迷雾","1","","","",""
"无尽","1","","","",""
"隐秘","1","","","",""
"困境","1","","","",""
"亲临其境","1","","","",""
"自我感","1","","","",""
"同身受","1","","","",""
"逃避","1","","","",""
"有品","1","","","",""
"暂避三舍","1","","","",""
"楼上","1","","","",""
"张爱玲","1","","","",""
"寄宿","1","","","",""
"欺负","1","","","",""
"窘迫","1","","","",""
"百年孤独","1","","","",""
"娓娓道","1","","","",""
"机遇","1","","","",""
"走过","1","","","",""
"习得","1","","","",""
"愚昧","1","","","",""
"迷信","1","","","",""
"骚","1","","","",""
"客们","1","","","",""
"结交","1","","","",""
"结识","1","","","",""
"一齐","1","","","",""
"谈天论地","1","","","",""
"开怀","1","","","",""
"何尝","1","","","",""
"莫大","1","","","",""
"减缓","1","","","",""
"年老","1","","","",""
"痴呆症","1","","","",""
"局限","1","","","",""
"喋喋不休","1","","","",""
"震耳欲聋","1","","","",""
"仍旧","1","","","",""
"胸","1","","","",""
"主见","1","","","",""
"信赖","1","","","",""
"描绘","1","","","",""
"自然界","1","","","",""
"奇观","1","","","",""
"壮景","1","","","",""
"千姿万态","1","","","",""
"难关","1","","","",""
"安慰","1","","","",""
"悲哀","1","","","",""
"岁月","1","","","",""
"化为","1","","","",""
"时日","1","","","",""
"必将","1","","","",""
"信念","1","","","",""
"注入","1","","","",""
"入神","1","","","",""
"忘情","1","","","",""
"清洗","1","","","",""
"剥除","1","","","",""
"空旷","1","","","",""
"加法","1","","","",""
"减法","1","","","",""
"擅长","1","","","",""
"西班牙语","1","","","",""
"拼写","1","","","",""
"坚持不懈","1","","","",""
"符号","1","","","",""
"类别","1","","","",""
"尔茨海默病","1","","","",""
"强壮","1","","","",""
"谜题","1","","","",""
"坚","1","","","",""
"子图","1","","","",""
"脑学会","1","","","",""
"神秘","1","","","",""
"思绪","1","","","",""
"敏锐","1","","","",""
"命令","1","","","",""
"成语","1","","","",""
"短语","1","","","",""
"风格","1","","","",""
"人际关系","1","","","",""
"焦点","1","","","",""
"生产率","1","","","",""
"成效","1","","","",""
"单调","1","","","",""
"厌倦","1","","","",""
"活力","1","","","",""
"励志","1","","","",""
"自传会","1","","","",""
"妻子","1","","","",""
"抑郁","1","","","",""
"患","1","","","",""
"抑郁症","1","","","",""
"获益","1","","","",""
"除此之外","1","","","",""
"节食","1","","","",""
"理心","1","","","",""
"荷兰","1","","","",""
"反过","1","","","",""
"共情","1","","","",""
"地球","1","","","",""
"匹配","1","","","",""
"做饭","1","","","",""
"跳舞","1","","","",""
"打扫","1","","","",""
"卫生","1","","","",""
"信心","1","","","",""
"携式","1","","","",""
"占用","1","","","",""
"手提包","1","","","",""
"觉前","1","","","",""
"树荫","1","","","",""
"度假","1","","","",""
"律","1","","","",""
"减压","1","","","",""
"程序","1","","","",""
"如花点","1","","","",""
"亮光","1","","","",""
"从未","1","","","",""
"游览","1","","","",""
"陌生国","1","","","",""
"社","1","","","",""
"俱乐部","1","","","",""
"论坛","1","","","",""
"创造性","1","","","",""
"一向","1","","","",""
"自助书","1","","","",""
"无效","1","","","",""
"重温","1","","","",""
"电力","1","","","",""
"护","1","","","",""
"某项","1","","","",""
"木工","1","","","",""
"雇佣","1","","","",""
"承包","1","","","",""
"开支","1","","","",""
"捕捉","1","","","",""
"不计其数","1","","","",""
"唐代","1","","","",""
"诗人","1","","","",""
"杜甫","1","","","",""
"鲁迅","1","","","",""
"周恩","1","","","",""
"蔡元培","1","","","",""
"许许多多","1","","","",""
"不同","1","","","",""
"随随便","1","","","",""
"滚瓜烂熟","1","","","",""
"叫做","1","","","",""
"天天","1","","","",""
"吃石榴","1","","","",""
"固态","1","","","",""
"硬盘","1","","","",""
"通用","1","","","",""
"跑步","1","","","",""
"过目","1","","","",""
"忘」","1","","","",""
"告诫","1","","","",""
"教导","1","","","",""
"课边","1","","","",""
"那时","1","","","",""
"黑板","1","","","",""
"勾勾","1","","","",""
"听话","1","","","",""
"乔布斯传","1","","","",""
"激动","1","","","",""
"第一财经周刊","1","","","",""
"全都","1","","","",""
"扔","1","","","",""
"勾画","1","","","",""
"拍照","1","","","",""
"保留","1","","","",""
"先后","1","","","",""
"链接","1","","","",""
"繁琐","1","","","",""
"痛点","1","","","",""
"流中","1","","","",""
"陈述","1","","","",""
"浅层","1","","","",""
"印刷术","1","","","",""
"承担","1","","","",""
"传播","1","","","",""
"传播出","1","","","",""
"此时","1","","","",""
"分解","1","","","",""
"优质","1","","","",""
"含金量","1","","","",""
"信息库","1","","","",""
"等到","1","","","",""
"维度","1","","","",""
"删除","1","","","",""
"良性","1","","","",""
"下列","1","","","",""
"落地","1","","","",""
"易用性","1","","","",""
"感谢","1","","","",""
"愚蠢","1","","","",""
"聚焦","1","","","",""
"论据","1","","","",""
"后文","1","","","",""
"原理","1","","","",""
"主次","1","","","",""
"重心","1","","","",""
"间距","1","","","",""
"间接","1","","","",""
"工作流","1","","","",""
"方法论","1","","","",""
"模板","1","","","",""
"读书法","1","","","",""
"提取","1","","","",""
"凭借","1","","","",""
"姜文","1","","","",""
"侠隐","1","","","",""
"每章","1","","","",""
"极简","1","","","",""
"调格式","1","","","",""
"稍后","1","","","",""
"群","1","","","",""
"谢谢","1","","","",""
"联络","1","","","",""
"缺陷","1","","","",""
"难受","1","","","",""
"干涩","1","","","",""
"厚厚","1","","","",""
"范儿","1","","","",""
"费用","1","","","",""
"何必","1","","","",""
"久会","1","","","",""
"记错","1","","","",""
"依旧","1","","","",""
"账户","1","","","",""
"角落","1","","","",""
"乘车","1","","","",""
"异地","1","","","",""
"刷视","1","","","",""
"放置","1","","","",""
"堆积如山","1","","","",""
"窗台","1","","","",""
"发霉","1","","","",""
"保","1","","","",""
"采","1","","","",""
"重量","1","","","",""
"商品","1","","","",""
"十款","1","","","",""
"怀疑","1","","","",""
"牌子","1","","","",""
"目录数","1","","","",""
"毕","1","","","",""
"竟是","1","","","",""
"不会","1","","","",""
"疲劳度","1","","","",""
"够用","1","","","",""
"小巧","1","","","",""
"手掌","1","","","",""
"托","1","","","",""
"把持","1","","","",""
"素","1","","","",""
"舒","1","","","",""
"适度","1","","","",""
"特定","1","","","",""
"防摔","1","","","",""
"售后服务","1","","","",""
"落伍","1","","","",""
"纯平","1","","","",""
"超清","1","","","",""
"堪比","1","","","",""
"激光","1","","","",""
"刻印","1","","","",""
"分布","1","","","",""
"均匀","1","","","",""
"加倍","1","","","",""
"上千","1","","","",""
"数千","1","","","",""
"私人","1","","","",""
"毫米","1","","","",""
"可选","1","","","",""
"暖光","1","","","",""
"惧","1","","","",""
"水溅","1","","","",""
"解锁","1","","","",""
"浴室","1","","","",""
"海滩","1","","","",""
"翻页键","1","","","",""
"人体","1","","","",""
"工学","1","","","",""
"一体化","1","","","",""
"金属","1","","","",""
"线条","1","","","",""
"流畅","1","","","",""
"坚固","1","","","",""
"耐用","1","","","",""
"银灰","1","","","",""
"槟金","1","","","",""
"色","1","","","",""
"身份","1","","","",""
"朗","1","","","",""
"简体","1","","","",""
"蓝牙耳机","1","","","",""
"音箱","1","","","",""
"语速","1","","","",""
"音量","1","","","",""
"休眠","1","","","",""
"性化","1","","","",""
"书间","1","","","",""
"自在","1","","","",""
"知名度","1","","","",""
"当前性","1","","","",""
"充裕","1","","","",""
"单手","1","","","",""
"防眩","1","","","",""
"工艺","1","","","",""
"高透","1","","","",""
"玻璃","1","","","",""
"透光率","1","","","",""
"像素","1","","","",""
"冷暖","1","","","",""
"双色","1","","","",""
"温","1","","","",""
"浏览器","1","","","",""
"炒股","1","","","",""
"低于","1","","","",""
"价位","1","","","",""
"升级版","1","","","",""
"发声","1","","","",""
"中英文","1","","","",""
"导出","1","","","",""
"道云","1","","","",""
"数十万","1","","","",""
"有性","1","","","",""
"国产","1","","","",""
"输入法","1","","","",""
"讯","1","","","",""
"实物","1","","","",""
"早教机","1","","","",""
"格差","1","","","",""
"低端","1","","","",""
"企业","1","","","",""
"前沿","1","","","",""
"飞阅","1","","","",""
"阅读书","1","","","",""
"文稿","1","","","",""
"纪要","1","","","",""
"日志","1","","","",""
"百货看","1","","","",""
"合作","1","","","",""
"一贯","1","","","",""
"这款","1","","","",""
"框","1","","","",""
"蛮大","1","","","",""
"入门级","1","","","",""
"预算","1","","","",""
"裁判","1","","","",""
"选手","1","","","",""
"商超","1","","","",""
"贴牌","1","","","",""
"技","1","","","",""
"超薄","1","","","",""
"色温","1","","","",""
"核","1","","","",""
"处理器","1","","","",""
"缓存","1","","","",""
"人声","1","","","",""
"做起","1","","","",""
"尺","1","","","",""
"克重","1","","","",""
"轻薄","1","","","",""
"稿","1","","","",""
"备选","1","","","",""
"花哨","1","","","",""
"器什","1","","","",""
"开幕式","1","","","",""
"节气","1","","","",""
"古诗文","1","","","",""
"独有","1","","","",""
"家用","1","","","",""
"上网课","1","","","",""
"可用","1","","","",""
"中考","1","","","",""
"助考","1","","","",""
"王蕊","1","","","",""
"博览群书","1","","","",""
"博识","1","","","",""
"自然科学","1","","","",""
"风土人情","1","","","",""
"广阔性","1","","","",""
"深刻性","1","","","",""
"逻辑性","1","","","",""
"灵活性","1","","","",""
"课前","1","","","",""
"听讲","1","","","",""
"节","1","","","",""
"反正","1","","","",""
"不求甚解","1","","","",""
"遇","1","","","",""
"课下","1","","","",""
"内外","1","","","",""
"搜集","1","","","",""
"课内","1","","","",""
"融汇","1","","","",""
"相得益彰","1","","","",""
"直至","1","","","",""
"自学","1","","","",""
"认读","1","","","",""
"敏捷性","1","","","",""
"倾吐","1","","","",""
"作文言之有序","1","","","",""
"言之有物","1","","","",""
"贫困潦倒","1","","","",""
"之乎者也","1","","","",""
"窃书","1","","","",""
"窃","1","","","",""
"嘲","1","","","",""
"读名","1","","","",""
"著什","1","","","",""
"丢人","1","","","",""
"外国","1","","","",""
"点书","1","","","",""
"心静","1","","","",""
"诉说","1","","","",""
"亘古","1","","","",""
"傲慢","1","","","",""
"偏见","1","","","",""
"恋爱","1","","","",""
"讲坛","1","","","",""
"高晓松","1","","","",""
"振宇","1","","","",""
"挑","1","","","",""
"挂钩","1","","","",""
"保健","1","","","",""
"萎缩","1","","","",""
"全身","1","","","",""
"迟钝","1","","","",""
"老科学","1","","","",""
"老艺","1","","","",""
"耳聪目明","1","","","",""
"常青","1","","","",""
"活到老","1","","","",""
"学到老","1","","","",""
"用到老","1","","","",""
"用脑","1","","","",""
"何以","1","","","",""
"字里行间","1","","","",""
"闪烁","1","","","",""
"才智","1","","","",""
"格言","1","","","",""
"警句","1","","","",""
"警醒","1","","","",""
"至理名言","1","","","",""
"彻悟","1","","","",""
"风趣","1","","","",""
"描写","1","","","",""
"赏心","1","","","",""
"壮烈","1","","","",""
"感奋","1","","","",""
"舒怀","1","","","",""
"温婉","1","","","",""
"情","1","","","",""
"会心","1","","","",""
"累积","1","","","",""
"能量","1","","","",""
"野心","1","","","",""
"细微","1","","","",""
"适中","1","","","",""
"角","1","","","",""
"奇妙","1","","","",""
"神经链","1","","","",""
"召回","1","","","",""
"排解","1","","","",""
"岗位","1","","","",""
"好过","1","","","",""
"消极","1","","","",""
"主人公","1","","","",""
"喜怒哀乐","1","","","",""
"眨眼","1","","","",""
"乐观","1","","","",""
"俗话说得好","1","","","",""
"医愚","1","","","",""
"涵养","1","","","",""
"时下","1","","","",""
"诈骗","1","","","",""
"对象","1","","","",""
"上当","1","","","",""
"探讨","1","","","",""
"老友","1","","","",""
"谈心","1","","","",""
"老年","1","","","",""
"鸡","1","","","",""
"微信号","1","","","",""
"科普","1","","","",""
"科普网","1","","","",""
"新网","1","","","",""
"官云","1","","","",""
"范琪","1","","","",""
"合并","1","","","",""
"父母亲","1","","","",""
"艾瑞","1","","","",""
"年度","1","","","",""
"总和","1","","","",""
"占比","1","","","",""
"叶落而知秋","1","","","",""
"样本","1","","","",""
"成立","1","","","",""
"小时候","1","","","",""
"故事会","1","","","",""
"伪命题","1","","","",""
"六七十","1","","","",""
"尚未","1","","","",""
"普","1","","","",""
"姥爷","1","","","",""
"广场","1","","","",""
"舞","1","","","",""
"象棋","1","","","",""
"例比","1","","","",""
"抬","1","","","",""
"杠","1","","","",""
"钱钟书","1","","","",""
"比抖音","1","","","",""
"快手几亿","1","","","",""
"上一辈","1","","","",""
"爸","1","","","",""
"妈","1","","","",""
"嘱咐","1","","","",""
"碾压级","1","","","",""
"批复","1","","","",""
"吓人","1","","","",""
"加起","1","","","",""
"勤劳","1","","","",""
"皇帝","1","","","",""
"记述","1","","","",""
"极其","1","","","",""
"简略","1","","","",""
"四书五经","1","","","",""
"几万","1","","","",""
"司马迁","1","","","",""
"五十二万","1","","","",""
"了不得","1","","","",""
"大书","1","","","",""
"风雅颂","1","","","",""
"高雅","1","","","",""
"潜心","1","","","",""
"四万","1","","","",""
"解清朝","1","","","",""
"解周","1","","","",""
"清朝","1","","","",""
"遮盖","1","","","",""
"存档","1","","","",""
"毫无疑问","1","","","",""
"天赋","1","","","",""
"异禀","1","","","",""
"人脑","1","","","",""
"退化","1","","","",""
"五光十色","1","","","",""
"闪动","1","","","",""
"反射性","1","","","",""
"警觉","1","","","",""
"视听","1","","","",""
"环环相扣","1","","","",""
"喘息","1","","","",""
"余地","1","","","",""
"眼球","1","","","",""
"抛","1","","","",""
"霸","1","","","",""
"传递","1","","","",""
"单向","1","","","",""
"依赖性","1","","","",""
"希","1","","","",""
"寻求","1","","","",""
"偷懒","1","","","",""
"寄托","1","","","",""
"真面目","1","","","",""
"只求","1","","","",""
"总归","1","","","",""
"敬畏","1","","","",""
"硬着头皮","1","","","",""
"通盘","1","","","",""
"深感","1","","","",""
"欣慰","1","","","",""
"平平淡淡","1","","","",""
"同主","1","","","",""
"混乱症","1","","","",""
"名词","1","","","",""
"术语","1","","","",""
"不可开交","1","","","",""
"无谓","1","","","",""
"底什","1","","","",""
