"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"personnalités","4","","","",""
"téraoctets","4","","","",""
"lancera","4","","","",""
"démarche","4","","","",""
"imai","4","","","",""
"messina","4","","","",""
"été","4","","","",""
"gourmand","4","","","",""
"visuels","4","","","",""
"humour","4","","","",""
"latine","4","","","",""
"caraïbes","4","","","",""
"caricatures","4","","","",""
"restaurants","4","","","",""
"roberge","4","","","",""
"lisa","4","","","",""
"mélina","4","","","",""
"sacha","4","","","",""
"océane","4","","","",""
"avr","4","","","",""
"claire","4","","","",""
"sabourin","4","","","",""
"commandes","4","","","",""
"laguerre","4","","","",""
"scholastic","4","","","",""
"alice","4","","","",""
"dominique","4","","","",""
"liacas","4","","","",""
"yves","4","","","",""
"mathieu","4","","","",""
"bédéiste","4","","","",""
"mortifères","4","","","",""
"masques","4","","","",""
"éphémères","4","","","",""
"divinités","4","","","",""
"esprits","4","","","",""
"actuel","4","","","",""
"ténèbres","4","","","",""
"angeles","4","","","",""
"lapd","4","","","",""
"détectives","4","","","",""
"récent","4","","","",""
"album","4","","","",""
"prestigieux","4","","","",""
"favori","4","","","",""
"litigieuse","4","","","",""
"recommander","4","","","",""
"et…","4","","","",""
"secret","4","","","",""
"intimité","4","","","",""
"sontag","4","","","",""
"éteignez","4","","","",""
"allume","4","","","",""
"amour…","4","","","",""
"correlieu","4","","","",""
"lumineuse","4","","","",""
"électorale","4","","","",""
"conduite","4","","","",""
"thema","4","","","",""
"principale","4","","","",""
"franceinfo","4","","","",""
"exploiter","4","","","",""
"voler","4","","","",""
"kizilelma","4","","","",""
"drone","4","","","",""
"pression","4","","","",""
"veil","4","","","",""
"contactabonnementpublicitéabonnement","4","","","",""
"numériqueentités","4","","","",""
"groupecookiesmentions","4","","","",""
"légalesconditions","4","","","",""
"particulièrespolitique","4","","","",""
"confidentialitécharte","4","","","",""
"éthiqueflux","4","","","",""
"rssarchivesplan","4","","","",""
"directle","4","","","",""
"journalnewslettersmes","4","","","",""
"secteurspodcastsinfographiesvidéosthema","4","","","",""
"echosinvestirentrepreneursles","4","","","",""
"endsérie","4","","","",""
"limitéeles","4","","","",""
"startplanetecapital","4","","","",""
"financeradio","4","","","",""
"classiqueconnaissance","4","","","",""
"artsimagineles","4","","","",""
"évènementsannonces","4","","","",""
"légalesmarchés","4","","","",""
"reconfinement","4","","","",""
"signée","4","","","",""
"annoncées","4","","","",""
"comparateur","4","","","",""
"répondu","4","","","",""
"apprécient","4","","","",""
"découvertes","4","","","",""
"utilisateur","4","","","",""
"constituent","4","","","",""
"personnelle","4","","","",""
"surveillance","4","","","",""
"électricité","4","","","",""
"annuler","4","","","",""
"orléans","4","","","",""
"chapitres","4","","","",""
"fichier","4","","","",""
"académie","4","","","",""
"app","4","","","",""
"pocket","4","","","",""
"societe","4","","","",""
"mans","4","","","",""
"acpm","4","","","",""
"conception","4","","","",""
"design","4","","","",""
"savez","4","","","",""
"savoirs","4","","","",""
"œil","4","","","",""
"cognitives","4","","","",""
"détails","4","","","",""
"colonialisme","4","","","",""
"pratiquer","4","","","",""
"nathalie","4","","","",""
"fréquences","4","","","",""
"contacts","4","","","",""
"armorique","4","","","",""
"maitrise","4","","","",""
"diplôme","4","","","",""
"titeuf","4","","","",""
"frank","4","","","",""
"techniques","4","","","",""
"élément","4","","","",""
"espaces","4","","","",""
"étoiles","4","","","",""
"éviter","4","","","",""
"accrocher","4","","","",""
"remettre","4","","","",""
"soutien","4","","","",""
"attire","4","","","",""
"laurent","4","","","",""
"zéro","4","","","",""
"culturebox","4","","","",""
"des","4","","","",""
"clic","4","","","",""
"as","4","","","",""
"sections","4","","","",""
"rhin","4","","","",""
"côtes","4","","","",""
"uber","4","","","",""
"eats","4","","","",""
"silver","4","","","",""
"ecovadis","4","","","",""
"étudiante","4","","","",""
"établissement","4","","","",""
"commissions","4","","","",""
"devienne","4","","","",""
"12ème","4","","","",""
"complémentaire","4","","","",""
"9ème","4","","","",""
"6ème","4","","","",""
"témoignent","4","","","",""
"plébiscités","4","","","",""
"annoncent","4","","","",""
"commune","4","","","",""
"présents","4","","","",""
"chambres","4","","","",""
"jeliscommejeveux","4","","","",""
"structures","4","","","",""
"romain","4","","","",""
"lsmc","4","","","",""
"géographie","4","","","",""
"rire","4","","","",""
"maman","4","","","",""
"papa","4","","","",""
"puisse","4","","","",""
"orange","4","","","",""
"instruction","4","","","",""
"attitude","4","","","",""
"étonne","4","","","",""
"connaissent","4","","","",""
"gettyimages","4","","","",""
"vj","4","","","",""
"horizon","4","","","",""
"sénégal","4","","","",""
"lignes","4","","","",""
"stand","4","","","",""
"coréen","4","","","",""
"nevada","4","","","",""
"escande","4","","","",""
"cloud","4","","","",""
"computing","4","","","",""
"salesforce","4","","","",""
"californie","4","","","",""
"qatar","4","","","",""
"passager","4","","","",""
"provenance","4","","","",""
"aéroport","4","","","",""
"roissy","4","","","",""
"gaulle","4","","","",""
"infrastructure","4","","","",""
"pittsburgh","4","","","",""
"pennsylvanie","4","","","",""
"sceaux","4","","","",""
"eric","4","","","",""
"dupond","4","","","",""
"moretti","4","","","",""
"fuient","4","","","",""
"émeute","4","","","",""
"iranienne","4","","","",""
"téhéran","4","","","",""
"scènes","4","","","",""
"neurobiologiste","4","","","",""
"roger","4","","","",""
"pol","4","","","",""
"lescure","4","","","",""
"présentera","4","","","",""
"tony","4","","","",""
"james","4","","","",""
"gandolfini","4","","","",""
"carmela","4","","","",""
"edie","4","","","",""
"falco","4","","","",""
"chase","4","","","",""
"game","4","","","",""
"colorant","4","","","",""
"pâtisserie","4","","","",""
"sudokus","4","","","",""
"identifiez","4","","","",""
"possédez","4","","","",""
"sépare","4","","","",""
"pairs","4","","","",""
"lʼon","4","","","",""
"quʼon","4","","","",""
"fontaine","4","","","",""
"quʼils","4","","","",""
"sincère","4","","","",""
"affichera","4","","","",""
"autorise","4","","","",""
"soldes","4","","","",""
"décrypte","4","","","",""
"longitudinal","4","","","",""
"cercle","4","","","",""
"tomes","4","","","",""
"fred","4","","","",""
"sf","4","","","",""
"sauver","4","","","",""
"vendu","4","","","",""
"stephen","4","","","",""
"sapin","4","","","",""
"frontières","4","","","",""
"complexité","4","","","",""
"christelle","4","","","",""
"adapte","4","","","",""
"mille","4","","","",""
"ball","4","","","",""
"winnie","4","","","",""
"ourson","4","","","",""
"my","4","","","",""
"loups","4","","","",""
"anime","4","","","",""
"mémoires","4","","","",""
"détestent","4","","","",""
"détente","4","","","",""
"médiocrité","4","","","",""
"tas","4","","","",""
"captainbn","4","","","",""
"gamins","4","","","",""
"élitisme","4","","","",""
"obligé","4","","","",""
"tenter","4","","","",""
"raconter","4","","","",""
"bibliothécaire","4","","","",""
"attitudes","4","","","",""
"là","4","","","",""
"cite","4","","","",""
"armelle","4","","","",""
"étranges","4","","","",""
"villeneuve","4","","","",""
"tourisme","4","","","",""
"diverto","4","","","",""
"scan","4","","","",""
"elections","4","","","",""
"classements","4","","","",""
"utilitaires","4","","","",""
"surfer","4","","","",""
"dunkerque","4","","","",""
"ciné","4","","","",""
"surcoûts","4","","","",""
"retrouvés","4","","","",""
"libé","4","","","",""
"rumilly","4","","","",""
"aravis","4","","","",""
"annonay","4","","","",""
"aubenas","4","","","",""
"bains","4","","","",""
"grésivaudan","4","","","",""
"oisans","4","","","",""
"pin","4","","","",""
"arve","4","","","",""
"montélimar","4","","","",""
"tarentaise","4","","","",""
"maurienne","4","","","",""
"voiron","4","","","",""
"marcellin","4","","","",""
"neige","4","","","",""
"olympique","4","","","",""
"fc","4","","","",""
"commande","4","","","",""
"insertion","4","","","",""
"montants","4","","","",""
"animal","4","","","",""
"mabanckou","4","","","",""
"bnf","4","","","",""
"korii","4","","","",""
"78","3","","","",""
"187","3","","","",""
"365","3","","","",""
"506","3","","","",""
"600","3","","","",""
"700","3","","","",""
"800","3","","","",""
"1000","3","","","",""
"1944","3","","","",""
"1945","3","","","",""
"1960","3","","","",""
"1988","3","","","",""
"1993","3","","","",""
"1994","3","","","",""
"2001","3","","","",""
"2024","3","","","",""
"recherchez","3","","","",""
"webinars","3","","","",""
"appels","3","","","",""
"enseignes","3","","","",""
"nominations","3","","","",""
"paiement","3","","","",""
"supply","3","","","",""
"chain","3","","","",""
"décideurs","3","","","",""
"pgc","3","","","",""
"bio","3","","","",""
"froid","3","","","",""
"rse","3","","","",""
"sain","3","","","",""
"stratégies","3","","","",""
"commerciales","3","","","",""
"conférences","3","","","",""
"frédéric","3","","","",""
"championne","3","","","",""
"lauréats","3","","","",""
"pourcentage","3","","","",""
"satisfaire","3","","","",""
"attentes","3","","","",""
"étaient","3","","","",""
"bourdieusien","3","","","",""
"brésil","3","","","",""
"attendus","3","","","",""
"patrick","3","","","",""
"modiano","3","","","",""
"engagé","3","","","",""
"algérie","3","","","",""
"accentuer","3","","","",""
"multimédias","3","","","",""
"achète","3","","","",""
"présenté","3","","","",""
"confirmant","3","","","",""
"réduit","3","","","",""
"sélectionné","3","","","",""
"traité","3","","","",""
"nanterre","3","","","",""
"professionnelles","3","","","",""
"category","3","","","",""
"merchandising","3","","","",""
"cross","3","","","",""
"webinar","3","","","",""
"11h00","3","","","",""
"world","3","","","",""
"boulogne","3","","","",""
"franchises","3","","","",""
"référencées","3","","","",""
"redressement","3","","","",""
"go","3","","","",""
"reprend","3","","","",""
"disposer","3","","","",""
"ipad","3","","","",""
"cookie","3","","","",""
"islam","3","","","",""
"diaporamas","3","","","",""
"graphiques","3","","","",""
"evans","3","","","",""
"actuellement","3","","","",""
"addiction","3","","","",""
"réserves","3","","","",""
"parfaitement","3","","","",""
"venait","3","","","",""
"nécessairement","3","","","",""
"encyclopédies","3","","","",""
"variés","3","","","",""
"fonctionnement","3","","","",""
"creuser","3","","","",""
"immersion","3","","","",""
"ressent","3","","","",""
"réagissez","3","","","",""
"minoritaire","3","","","",""
"andré","3","","","",""
"sellers","3","","","",""
"salué","3","","","",""
"hommage","3","","","",""
"guyane","3","","","",""
"onu","3","","","",""
"délais","3","","","",""
"serrés","3","","","",""
"borne","3","","","",""
"démission","3","","","",""
"incendies","3","","","",""
"renouvelables","3","","","",""
"avortement","3","","","",""
"oscars","3","","","",""
"césar","3","","","",""
"lourdes","3","","","",""
"jacques","3","","","",""
"bible","3","","","",""
"network","3","","","",""
"ecrans","3","","","",""
"paroles","3","","","",""
"renforcent","3","","","",""
"profiter","3","","","",""
"menées","3","","","",""
"publiées","3","","","",""
"delgado","3","","","",""
"ressort","3","","","",""
"significativement","3","","","",""
"traitements","3","","","",""
"connectés","3","","","",""
"possèdent","3","","","",""
"implique","3","","","",""
"narratif","3","","","",""
"utilisant","3","","","",""
"permettait","3","","","",""
"manipulation","3","","","",""
"mémoriser","3","","","",""
"privilégier","3","","","",""
"mémorisation","3","","","",""
"creative","3","","","",""
"original","3","","","",""
"tabac","3","","","",""
"reconstruire","3","","","",""
"acoustique","3","","","",""
"perception","3","","","",""
"fait","3","","","",""
"voyager","3","","","",""
"dans","3","","","",""
"cancer","3","","","",""
"alimentaires","3","","","",""
"insectes","3","","","",""
"florissant","3","","","",""
"arbres","3","","","",""
"feu","3","","","",""
"fb","3","","","",""
"tw","3","","","",""
"officielle","3","","","",""
"tr","3","","","",""
"ev","3","","","",""
"pageview","3","","","",""
"white","3","","","",""
"écologie","3","","","",""
"dernièrement","3","","","",""
"avais","3","","","",""
"giphy","3","","","",""
"contient","3","","","",""
"hyperliens","3","","","",""
"sollicité","3","","","",""
"perdent","3","","","",""
"ennuyer","3","","","",""
"jam","3","","","",""
"penses","3","","","",""
"rendent","3","","","",""
"changent","3","","","",""
"attirés","3","","","",""
"console","3","","","",""
"plaît","3","","","",""
"pareil","3","","","",""
"manger","3","","","",""
"expliqué","3","","","",""
"moi","3","","","",""
"aurais","3","","","",""
"vitesse","3","","","",""
"élargir","3","","","",""
"cest","3","","","",""
"effectivement","3","","","",""
"stimuler","3","","","",""
"fur","3","","","",""
"bout","3","","","",""
"lisait","3","","","",""
"divertir","3","","","",""
"interactifs","3","","","",""
"attirent","3","","","",""
"suscité","3","","","",""
"veux","3","","","",""
"merde","3","","","",""
"développent","3","","","",""
"entraîner","3","","","",""
"fournir","3","","","",""
"essentielle","3","","","",""
"ouverture","3","","","",""
"flou","3","","","",""
"signature","3","","","",""
"grandement","3","","","",""
"informatique","3","","","",""
"entoure","3","","","",""
"parent","3","","","",""
"portes","3","","","",""
"problèmes","3","","","",""
"syntaxe","3","","","",""
"approprier","3","","","",""
"apprécie","3","","","",""
"tristesse","3","","","",""
"fan","3","","","",""
"perso","3","","","",""
"fiscalité","3","","","",""
"taxes","3","","","",""
"locales","3","","","",""
"livret","3","","","",""
"ménages","3","","","",""
"chômage","3","","","",""
